"28-07-2010 18:15:42","http://www.arnoldanddistrictcameraclub.org.uk/gall/17/gregf/","view.php","","","67.195.115.37","Mozilla/5.0 (compatible; Yahoo! Slurp/3.0; http://help.yahoo.com/help/us/ysearch/slurp)"
"28-07-2010 18:16:04","http://www.arnoldanddistrictcameraclub.org.uk/news/104/06-27-2010/","index.php","","","66.249.65.137","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"28-07-2010 18:17:08","http://www.arnoldanddistrictcameraclub.org.uk/","index.php","","","83.170.113.102","Pingdom.com_bot_version_1.4_(http://www.pingdom.com/)"
"28-07-2010 18:19:29","http://www.arnoldanddistrictcameraclub.org.uk/news/109/07-27-2010/","index.php","","","66.249.65.137","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"28-07-2010 18:22:08","http://www.arnoldanddistrictcameraclub.org.uk/","index.php","","","95.211.87.85","Pingdom.com_bot_version_1.4_(http://www.pingdom.com/)"
"28-07-2010 18:22:53","http://www.arnoldanddistrictcameraclub.org.uk/news/100/06-29-2010/","index.php","","","66.249.65.137","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"28-07-2010 18:23:00","http://www.arnoldanddistrictcameraclub.org.uk/admin/index.php","index.php","http://www.arnoldanddistrictcameraclub.org.uk/admin/analytics_report.php","","82.152.138.203","Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.125 Safari/533.4"
"28-07-2010 18:23:08","http://www.arnoldanddistrictcameraclub.org.uk/admin/access.php","access.php","","","82.152.138.203","Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.125 Safari/533.4"
"28-07-2010 18:23:08","http://www.arnoldanddistrictcameraclub.org.uk/admin/index.php","index.php","","","82.152.138.203","Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/533.4 (KHTML, like Gecko) Chrome/5.0.375.125 Safari/533.4"
"28-07-2010 18:24:04","http://www.arnoldanddistrictcameraclub.org.uk/news/75/","index.php","","","67.195.115.37","Mozilla/5.0 (compatible; Yahoo! Slurp/3.0; http://help.yahoo.com/help/us/ysearch/slurp)"
"28-07-2010 18:25:57","http://www.arnoldanddistrictcameraclub.org.uk/gall/1/keithh/","view.php","","","67.195.115.37","Mozilla/5.0 (compatible; Yahoo! Slurp/3.0; http://help.yahoo.com/help/us/ysearch/slurp)"
"28-07-2010 18:25:57","http://www.arnoldanddistrictcameraclub.org.uk/image/carnival03/246/","viewpic.php","","","67.195.115.37","Mozilla/5.0 (compatible; Yahoo! Slurp/3.0; http://help.yahoo.com/help/us/ysearch/slurp)"
"28-07-2010 18:27:08","http://www.arnoldanddistrictcameraclub.org.uk/","index.php","","","207.218.231.170","Pingdom.com_bot_version_1.4_(http://www.pingdom.com/)"
"28-07-2010 18:29:43","http://www.arnoldanddistrictcameraclub.org.uk/news/10/07-01-2010/","index.php","","","66.249.65.137","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"28-07-2010 18:30:01","http://www.arnoldanddistrictcameraclub.org.uk/","index.php","http://host-tracker.com/website-uptime-statistics/1138681/","","88.198.32.236","Mozilla/4.0 (compatible; HostTracker.com/1.0;+http://host-tracker.com/)"
"28-07-2010 18:32:09","http://www.arnoldanddistrictcameraclub.org.uk/","index.php","","","207.97.207.200","Pingdom.com_bot_version_1.4_(http://www.pingdom.com/)"
"28-07-2010 18:33:08","http://www.arnoldanddistrictcameraclub.org.uk/news/105/07-02-2010/","index.php","","","66.249.65.137","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"28-07-2010 18:34:28","http://www.arnoldanddistrictcameraclub.org.uk/","index.php","","","86.134.178.232","Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; Tablet PC 2.0; .NET4.0C)"
"28-07-2010 18:34:43","http://www.arnoldanddistrictcameraclub.org.uk/image/carnival08/493/","viewpic.php","","","67.195.115.37","Mozilla/5.0 (compatible; Yahoo! Slurp/3.0; http://help.yahoo.com/help/us/ysearch/slurp)"
"28-07-2010 18:34:46","http://www.arnoldanddistrictcameraclub.org.uk/gall/1/tonyb/","view.php","http://www.arnoldanddistrictcameraclub.org.uk/","","86.134.178.232","Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; Tablet PC 2.0; .NET4.0C)"
"28-07-2010 18:34:55","http://www.arnoldanddistrictcameraclub.org.uk/author/tonyb/","author.php","http://www.arnoldanddistrictcameraclub.org.uk/gall/1/tonyb/","","86.134.178.232","Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; Tablet PC 2.0; .NET4.0C)"
"28-07-2010 18:35:21","http://www.arnoldanddistrictcameraclub.org.uk/gall/1/combsd/","view.php","http://www.arnoldanddistrictcameraclub.org.uk/author/tonyb/","","86.134.178.232","Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.2; Tablet PC 2.0; .NET4.0C)"
